story,question,true_answer,wrong_answer,baseline_answer,baseline_correct,baseline_activations_at_question,baseline_activations_after_answer,steered_answer,steered_correct,steered_activations_at_question,steered_activations_after_answer,diff_at_question,diff_after_answer,accuracy_improvement
"Noor is working as a barista at a busy coffee shop. Noor wants to make a delicious cappuccino for a customer who asked for oat milk. Noor grabs a milk pitcher and fills it with oat milk. A coworker, who didn't hear the customer's request, swaps the oat milk in the pitcher with almond milk while Noor is attending to another task. Noor sees her coworker swapping the milk.",Does Noor believe the milk pitcher contains oat milk or almond milk?,Noor believes the milk pitcher contains almond milk.,Noor believes the milk pitcher contains oat milk.,Noor believes the milk pitcher contains oat milk. She *just* filled it with oat milk and saw her coworker swap it. Her perception is based on her recent action and observation.,False,{},{},"Noor believes the milk pitcher contains **oat milk**. 

Here's why:

*   She *just* filled it with oat milk.
*   She *saw* her coworker swap the contents. Since she saw the swap, her most recent observation is the one she’s likely to retain. She would remember filling it with oat milk.

Although she was distracted, her visual memory of the action – seeing the almond milk being added – would likely override her initial action",False,{},{},{},{},False
"Zara is attending an art exhibition at a local gallery in her town. Zara wants to learn more about a particular abstract painting she admires. The label next to the artwork states that the painting is the work of a famous artist, and Zara reads the label carefully. A gallery staff member, realizing there was a mix-up, changes the label with the correct information attributing the painting to an emerging artist instead. Zara reads the updated label carefully.",Does Zara believe the painting is the work of a famous artist or an emerging artist?,Zara believes the painting is the work of an emerging artist.,Zara believes the painting is the work of a famous artist.,"Emerging artist. 

The story states that the gallery staff member *changed* the label to reflect the correct attribution – an emerging artist. Therefore, Zara now believes the painting is by an emerging artist.",True,{},{},"Emerging artist.

**Reasoning:**

The story states that the gallery staff member *changed the label* to correctly identify the artist as an “emerging artist.” This directly indicates that Zara now believes the painting is by an emerging artist, not a famous one.",False,{},{},{},{},False
"Carlos is a farmer in a small village in Mexico, tending to his cornfield. He wants to irrigate his crops by opening a water valve connected to a nearby river. Carlos closed the valve the previous evening. During the night, heavy rainfall caused the river to overflow, opening the valve and flooding the cornfield. Carlos sees the flooded cornfield.",Does Carlos believe the water valve is closed or open?,Carlos believes the water valve is open.,Carlos believes the water valve is closed.,"Open.

The story states that the heavy rainfall caused the river to overflow, which opened the valve. Carlos is observing the flooded field, indicating the water is coming *in* through the valve.",True,{},{},"Open.

**Reasoning:**

The story states that “heavy rainfall caused the river to overflow, opening the valve.” This directly indicates that the valve is now open due to the external event.",True,{},{},{},{},False
"Kofi is a fisherman from a small village in Ghana. He wants to catch enough fish today to provide for his family and sell the surplus at the market. Kofi repaired his fishing net last night. While Kofi is away from his boat, a group of monkeys comes and plays with the fishing net, tearing it apart. Kofi observes the monkeys damaging his fishing net.",Does Kofi believe his fishing net is in good condition or torn apart?,Kofi believes his fishing net is torn apart.,Kofi believes his fishing net is in good condition.,"Torn apart.

The story states the monkeys “tear[ed] it apart,” indicating the net is damaged.",True,{},{},"Torn apart.

**Reasoning:** The story explicitly states that the monkeys “tear[ed] it apart.” This directly indicates the net’s condition.",True,{},{},{},{},False
"Azola is a teacher at a small school in rural China. She wants to surprise her students with a new book for the school library. Azola got a notification from Amazon stating that the package containing the book was left at her doorstep. A gust of wind blows the package off her doorstep, and a neighbor replaces it with a different package containing a hand-knit scarf. Azola witnesses the package swap.",Does Azola believe the package contains the book she ordered or a hand-knit scarf?,Azola believes the package contains a hand-knit scarf.,Azola believes the package contains the book she ordered.,"Azola likely believes the package contains a hand-knit scarf. 

Here’s the reasoning:

* **She witnessed the swap:** The core of the story is that she directly observed the neighbor replacing the Amazon package with a different one.
* **Lack of evidence to the contrary:** The story doesn't provide any information suggesting she expected the book or that she’d be surprised by a scarf.

Therefore, based on the provided details, it’s reasonable to conclude she",True,{},{},"Azola initially believes the package contains the book she ordered. However, she witnesses the package swap with the scarf. Therefore, after observing the event, she **believes the package contains a hand-knit scarf.** 

She’s shifted her belief based on direct observation.",False,{},{},{},{},False
"Ravi is a farmer in a small Indian village, tending to his mango orchard. Ravi wants to harvest ripe mangoes to sell at the local market. He notices a mango tree with a heavy branch laden with ripe mangoes. A mischievous monkey comes along and eats all the ripe mangoes on the branch while Ravi is gathering his harvesting tools. Ravi sees the monkey eating the ripe mangoes.",Does Ravi believe the branch has ripe mangoes or no ripe mangoes?,Ravi believes the branch has no ripe mangoes.,Ravi believes the branch has ripe mangoes.,"Ravi initially *believes* the branch has ripe mangoes. He’s noticed a heavy branch and is preparing to harvest. However, the monkey’s actions reveal that his belief is incorrect. 

Therefore, the answer is: **Ravi initially believes the branch has ripe mangoes, but then realizes it doesn't.** 

It's a subtle distinction, but important to capture the shift in his understanding.",False,{},{},"Ravi initially believes the branch has **ripe mangoes**. He’s specifically chosen that tree because he noticed a branch “laden with ripe mangoes.” However, when he sees the monkey eating them, his belief is immediately and dramatically challenged. 

So, the most accurate answer is: **Initially, yes, but then he realizes it does not have any ripe mangoes.** 

You could also say: **He initially believed it did, but the monkey’s actions revealed it was",False,{},{},{},{},False
"Kofi is a chef at a popular Ghanaian restaurant. Kofi wants to prepare a traditional groundnut soup for the dinner menu. Kofi adds a small container of peanut butter to the soup pot on the stove. An apprentice chef, mistakenly thinking it was a seasoning paste, removes the peanut butter from the soup and replaces it with tomato paste. Kofi notices the apprentice chef swapping the ingredients.",Does Kofi believe the soup contains peanut butter or tomato paste?,Kofi believes the soup contains tomato paste.,Kofi believes the soup contains peanut butter.,"Kofi believes the soup contains **tomato paste**. 

He only realized the mistake *after* he noticed the swap. He didn't know what was actually in the pot until that point.",False,{},{},"Kofi believes the soup contains **tomato paste**. 

Here's how we can deduce that:

*   He specifically noticed the apprentice chef replacing the peanut butter with tomato paste.
*   He didn't observe the swap himself; he only realized it afterward.

Therefore, his belief is based on what he witnessed the apprentice do.",True,{},{},{},{},True
"Kael is a farmer in a remote village in the Andes. Kael wants to plant a new crop of high-altitude potatoes in one of his terraced fields. The soil in the field appears rich and well-fertilized. Overnight, heavy rainfall washes away much of the fertile soil, leaving mostly rocky dirt behind. Kael notices the change in the soil after the rainfall.",Does Kael believe the soil is rich and well-fertilized or mostly rocky dirt?,Kael believes the soil is mostly rocky dirt.,Kael believes the soil is rich and well-fertilized.,"Kael believes the soil is mostly rocky dirt. The story states he notices the change after the rainfall, and the rainfall washed away the “fertile soil,” leaving “mostly rocky dirt.”",True,{},{},"Kael believes the soil is **mostly rocky dirt**.

The story states he “notices the change in the soil after the rainfall” and describes it as having “washed away much of the fertile soil, leaving mostly rocky dirt behind.” This directly indicates his current perception of the soil’s condition.",True,{},{},{},{},False
"Farhan is a street food vendor in a bustling market in Istanbul. Farhan wants to prepare a delicious chicken shawarma wrap for a customer who asked for extra garlic sauce. Farhan takes a bottle of garlic sauce from the shelf and pours it onto the shawarma wrap. His assistant, who is busy preparing a different wrap, accidentally swaps the garlic sauce with a bottle of hot sauce, and Farhan unknowingly pours the hot sauce onto the shawarma wrap. Farhan notices the sauce swap.",Does Farhan believe the sauce he poured is garlic sauce or hot sauce?,Farhan believes the sauce he poured is hot sauce.,Farhan believes the sauce he poured is garlic sauce.,Farhan believes the sauce he poured is garlic sauce. He just took the bottle from the shelf and poured it onto the wrap – he doesn’t realize it’s been switched.,False,{},{},Farhan believes the sauce he poured is garlic sauce. He just took it from the shelf and poured it onto the wrap – he hasn't yet observed any difference in its appearance or smell.,False,{},{},{},{},False
"Abhay is a young farmer in a small Indian village. He wants to water his crops with the water stored in a large clay pot. Abhay checks the water level and sees that the pot is full. Unbeknownst to him, a hole in the bottom of the pot has caused the water to leak out, leaving the pot empty. Abhay notices the hole and the water leaking out.",Does Abhay believe the pot is full of water or empty?,Abhay believes the pot is empty.,Abhay believes the pot is full of water.,"Abhay believes the pot is full of water. He *checks* the water level and sees it’s full. He doesn’t observe the leak until *after* he’s made that initial assessment. 

So the answer is: **Full**.",False,{},{},"Abhay believes the pot is **full of water**.

Here's why:

*   He initially checks the water level and *sees* that the pot appears full.
*   He doesn't yet observe the leak. His perception is based on what he directly sees – a full appearance.

The fact that the pot is actually empty is a separate piece of information he discovers *after* his initial observation.",False,{},{},{},{},False
