Farhan is a marine biologist conducting research on coral reefs in the Great Barrier Reef. Farhan aims to collect samples of healthy coral to study their resilience to climate change. He notices a vibrant patch of coral that appears to be thriving and colorful. Farhan believes the coral is healthy and flourishing. As he prepares to dive, a boat passes overhead, creating a large wave that dislodges the coral from its base, causing it to break apart and become damaged. Farhan sees the wave created by the passing boat.;What will Farhan do?;Farhan will plan to assess the damage to the coral and document his findings.;Farhan will intend to take samples of the healthy coral for his research.
Elara is a marine biologist conducting research on coral reefs in the Great Barrier Reef. Elara aims to document the health of the coral and the diverse marine life that inhabits the area. She observes a vibrant section of coral that appears to be thriving, with colorful fish swimming around it. Elara believes the coral is healthy and flourishing. Suddenly, a boat passes overhead, creating a large wave that causes debris to crash into the coral, damaging it significantly. Elara sees the boat passing overhead and the wave it creates.;What will Elara do?;Elara will prepare to assess the damage to the coral and document the changes.;Elara will take photographs of the coral's vibrant colors and the fish that accompany it.
Nia is a marine biologist conducting research in a coral reef off the coast of Australia. Nia aims to document the health of the coral and identify any signs of bleaching. She observes a vibrant section of coral, teeming with colorful fish and healthy polyps. Nia believes the coral is thriving and in excellent condition. Without warning, a boat passes overhead, creating a large wave that disturbs the reef and causes some of the coral to break off and become exposed to the air. Nia sees the wave created by the passing boat.;What will Nia do?;Nia will prepare to dive down and assess the damage to the coral.;Nia will take detailed photographs of the thriving coral and its surrounding ecosystem.
Rania is a marine biologist conducting research on coral reefs in the Great Barrier Reef. Rania aims to document the health of the coral and its surrounding ecosystem. She observes a section of the reef that appears vibrant and teeming with colorful fish. Rania believes that the coral in that section is thriving and healthy. Without warning, a boat passes overhead, creating a large wave that damages the coral and displaces the fish into deeper waters. Rania sees the boat creating a wave as it moves across the surface.;What will Rania do?;Rania will prepare to dive deeper to assess the damage to the coral.;Rania will take notes on the diversity of fish in the vibrant section of the reef.
Isadora is a marine biologist conducting research on coral reefs in the Great Barrier Reef. Isadora aims to gather samples of healthy coral to study their resilience to climate change. She observes a vibrant coral colony, its colors bright and thriving in the sunlight. Isadora believes that the coral colony is healthy and flourishing. Suddenly, a boat passes overhead, creating strong waves that disturb the water and cause debris to settle over the coral, smothering it and dulling its colors. Isadora sees the boat passing and the resulting waves.;What will Isadora do?;Isadora will prepare to dive deeper to assess the damage to the coral.;Isadora will take photographs of the coral to document its vibrant state.
Darya is a marine biologist studying coral reefs in the Caribbean Sea. Darya aims to document the health of the coral and assess the impact of climate change on marine life. She notices a vibrant coral formation that appears to be thriving and full of colorful fish. Darya believes the coral formation is healthy and flourishing. Suddenly, a boat passes overhead, creating a large wave that disturbs the coral and dislodges some of the fish, causing the once vibrant scene to become chaotic and murky. Darya sees the boat creating waves in the water.;What will Darya do?;Darya will prepare to dive deeper to observe the coral's condition after the disturbance.;Darya considers taking photographs of the thriving coral and its surrounding marine life.
Tenzin is a skilled potter working in a small studio in Bhutan. Tenzin aims to create a beautiful tea set for an upcoming festival. He notices that the clay he is working with feels moist and pliable. Tenzin believes the clay is still in a workable state. While Tenzin is shaping the clay, an unexpected draft from an open window causes the clay to dry out rapidly, making it hard and difficult to mold. Tenzin feels the sudden chill from the draft.;What will Tenzin do?;Tenzin will consider using water to try and soften the hardened clay.;Tenzin will continue shaping the clay into delicate forms for the tea set.
Xavia is a marine biologist conducting research on coral reefs in the Great Barrier Reef. Xavia aims to collect samples of healthy coral to study their resilience to climate change. She observes a vibrant coral colony, with its colors bright and thriving. Xavia believes the coral colony is in excellent health. Suddenly, a boat passes overhead, creating strong waves that disturb the coral and break off several branches, damaging the once vibrant colony. Xavia notices the boat passing and the resulting waves.;What will Xavia do?;Xavia will prepare to document the damage and assess the impact on the coral ecosystem.;Xavia will take samples from the healthy coral for her research.
Marisol is a marine biologist conducting research on coral reefs in the Caribbean Sea. Marisol aims to document the health of the coral to assess the impact of climate change. She notices a vibrant coral colony thriving with colorful fish swimming around it. Marisol believes the coral colony is healthy and flourishing. Unexpectedly, a large oil spill from a nearby shipping vessel spreads through the water, coating the coral and suffocating the marine life around it. Marisol sees the dark oil slick approaching the coral reef.;What will Marisol do?;Marisol will prepare to collect samples of the affected coral for analysis.;Marisol will take photographs of the coral and its inhabitants for her research.
Selene is a marine biologist conducting research on coral reefs in the Caribbean. She aims to document the health of the coral to contribute to conservation efforts. Selene observes a vibrant coral formation that appears to be thriving and full of life. Selene believes the coral is healthy and supports a diverse ecosystem. Without warning, a large cruise ship passes nearby, sending waves that dislodge debris onto the coral, smothering it and disrupting the marine life surrounding it. Selene sees the waves crashing against the coral due to the passing cruise ship.;What will Selene do?;Selene will prepare to take samples of the affected coral to assess the damage.;Selene plans to photograph the vibrant coral for her research documentation.
Jorim is a marine biologist conducting research on coral reefs in the Great Barrier Reef. Jorim aims to collect samples of healthy coral to study their resilience to climate change. He observes a vibrant section of coral that appears to be thriving and full of color. Jorim believes the coral is healthy and flourishing. Suddenly, a boat passes overhead, creating a large wave that dislodges some of the coral, causing it to break apart and become damaged. Jorim notices the large wave created by the passing boat.;What will Jorim do?;Jorim will prepare to document the damaged coral and assess the extent of the destruction.;Jorim will plan to take samples from the healthy coral to analyze later.
Liora is a marine biologist conducting research on coral reefs in the Great Barrier Reef. Liora aims to document the health of the coral and identify any signs of bleaching. She observes a section of the reef that appears vibrant and teeming with colorful marine life. Liora believes that the coral in that area is healthy and thriving. Suddenly, a boat passes overhead, creating strong waves that disturb the reef and cause some coral to break loose and become dislodged. Liora sees the boat passing and the waves it generates.;What will Liora do?;Liora will prepare to dive down to assess the damage to the coral.;Liora plans to take photographs of the thriving coral and its inhabitants.
Thalia is a botanist working in a remote rainforest, studying rare orchids. Thalia hopes to discover a new species that could contribute to her research. She notices a cluster of orchids blooming vibrantly on a nearby tree branch. Thalia believes the orchids are thriving and in full bloom. Suddenly, a heavy rainstorm sweeps through the area, causing the delicate flowers to wilt and lose their vibrant colors. Thalia hears the sound of rain pouring down and sees the storm approaching.;What will Thalia do?;Thalia will plan to document the wilted orchids and analyze the effects of the storm on their health.;Thalia will consider taking close-up photographs of the blooming orchids for her research.
